time (s),v("/Z7" ?result "tran") (V),v("/Z6" ?result "tran") (V),v("/Z5" ?result "tran") (V),v("/Z4" ?result "tran") (V),v("/Z3" ?result "tran") (V),v("/Z2" ?result "tran") (V),v("/Z1" ?result "tran") (V),v("/Z0" ?result "tran") (V),v("/X3" ?result "tran") (V),v("/X2" ?result "tran") (V),v("/X1" ?result "tran") (V),v("/X0" ?result "tran") (V),v("/Y3" ?result "tran") (V),v("/Y2" ?result "tran") (V),v("/Y1" ?result "tran") (V),v("/Y0" ?result "tran") (V)
1.080E-6,1.200,1.073E-3,1.757E-3,34.77E-6,289.3E-3,7.846E-3,1.224E-3,8.465E-6,1.200,0.000,0.000,0.000,1.200,1.200,0.000,1.200
1.080E-6,1.200,940.2E-6,1.622E-3,33.86E-6,400.6E-3,6.841E-3,1.199E-3,-8.342E-6,1.200,0.000,0.000,0.000,1.200,1.200,0.000,1.200
1.080E-6,1.200,837.7E-6,1.440E-3,32.69E-6,536.4E-3,5.954E-3,1.172E-3,8.386E-6,1.200,0.000,0.000,0.000,1.200,1.200,0.000,1.200
1.080E-6,1.200,709.2E-6,1.301E-3,30.67E-6,691.2E-3,5.196E-3,1.142E-3,-8.254E-6,1.200,0.000,0.000,0.000,1.200,1.200,0.000,1.200
1.080E-6,1.200,609.3E-6,1.113E-3,28.09E-6,854.5E-3,4.520E-3,1.110E-3,8.301E-6,1.200,0.000,0.000,0.000,1.200,1.200,0.000,1.200
1.080E-6,1.200,509.8E-6,1.007E-3,25.84E-6,955.0E-3,4.068E-3,1.083E-3,-8.177E-6,1.200,0.000,0.000,0.000,1.200,1.200,0.000,1.200
1.080E-6,1.200,448.6E-6,868.5E-6,23.51E-6,1.025,3.695E-3,1.056E-3,8.232E-6,1.200,0.000,0.000,0.000,1.200,1.200,0.000,1.200
1.080E-6,1.200,352.1E-6,757.1E-6,21.00E-6,1.086,3.310E-3,1.022E-3,-8.109E-6,1.200,0.000,0.000,0.000,1.200,1.200,0.000,1.200
1.080E-6,1.200,306.6E-6,636.6E-6,19.39E-6,1.121,3.040E-3,994.9E-6,8.163E-6,1.200,0.000,0.000,0.000,1.200,1.200,0.000,1.200
1.080E-6,1.200,228.0E-6,545.2E-6,17.45E-6,1.151,2.748E-3,959.6E-6,-8.043E-6,1.200,0.000,0.000,0.000,1.200,1.200,0.000,1.200
1.080E-6,1.200,183.8E-6,417.4E-6,15.35E-6,1.172,2.475E-3,921.5E-6,8.113E-6,1.200,0.000,0.000,0.000,1.200,1.200,0.000,1.200
1.080E-6,1.200,116.7E-6,334.9E-6,13.08E-6,1.185,2.204E-3,877.3E-6,-7.986E-6,1.200,0.000,0.000,0.000,1.200,1.200,0.000,1.200
1.080E-6,1.200,88.77E-6,225.6E-6,11.06E-6,1.193,1.955E-3,830.8E-6,8.060E-6,1.200,0.000,0.000,0.000,1.200,1.200,0.000,1.200
1.080E-6,1.200,40.49E-6,167.8E-6,9.132E-6,1.196,1.706E-3,777.4E-6,-7.944E-6,1.200,0.000,0.000,0.000,1.200,1.200,0.000,1.200
1.080E-6,1.200,31.30E-6,85.71E-6,7.386E-6,1.198,1.467E-3,718.6E-6,8.024E-6,1.200,0.000,0.000,0.000,1.200,1.200,0.000,1.200
1.080E-6,1.200,1.506E-6,58.33E-6,5.607E-6,1.199,1.217E-3,647.9E-6,-7.907E-6,1.200,0.000,0.000,0.000,1.200,1.200,0.000,1.200
1.080E-6,1.200,8.946E-6,9.747E-6,3.985E-6,1.199,971.4E-6,565.6E-6,7.982E-6,1.200,0.000,0.000,0.000,1.200,1.200,0.000,1.200
1.080E-6,1.200,-7.056E-6,16.12E-6,2.544E-6,1.199,728.7E-6,469.6E-6,-7.856E-6,1.200,0.000,0.000,0.000,1.200,1.200,0.000,1.200
1.080E-6,1.200,7.144E-6,-6.259E-6,1.658E-6,1.200,547.4E-6,383.5E-6,7.916E-6,1.200,0.000,0.000,0.000,1.200,1.200,0.000,1.200
1.080E-6,1.200,-6.956E-6,11.02E-6,1.007E-6,1.200,401.8E-6,304.3E-6,-7.783E-6,1.200,0.000,0.000,0.000,1.200,1.200,0.000,1.200
1.080E-6,1.200,7.039E-6,-8.318E-6,640.2E-9,1.200,295.9E-6,237.6E-6,7.854E-6,1.200,0.000,0.000,0.000,1.200,1.200,0.000,1.200
1.080E-6,1.200,-6.913E-6,9.635E-6,358.1E-9,1.200,211.4E-6,179.8E-6,-7.735E-6,1.200,0.000,0.000,0.000,1.200,1.200,0.000,1.200
1.081E-6,1.200,7.000E-6,-8.807E-6,242.1E-9,1.200,152.6E-6,134.5E-6,7.815E-6,1.200,0.000,0.000,0.000,1.200,1.200,0.000,1.200
1.081E-6,1.200,-6.891E-6,9.172E-6,127.3E-9,1.200,106.5E-6,97.83E-6,-7.702E-6,1.200,0.000,0.000,0.000,1.200,1.200,0.000,1.200
1.081E-6,1.200,6.983E-6,-8.851E-6,113.4E-9,1.200,76.64E-6,71.31E-6,7.788E-6,1.200,0.000,0.000,0.000,1.200,1.200,0.000,1.200
1.081E-6,1.200,-6.880E-6,8.979E-6,58.24E-9,1.200,52.32E-6,50.39E-6,-7.678E-6,1.200,0.000,0.000,0.000,1.200,1.200,0.000,1.200
1.082E-6,1.200,6.975E-6,-8.796E-6,77.14E-9,1.200,38.04E-6,36.35E-6,7.768E-6,1.200,0.000,0.000,0.000,1.200,1.200,0.000,1.200
1.083E-6,1.200,-6.874E-6,8.875E-6,39.81E-9,1.200,25.29E-6,25.13E-6,-7.662E-6,1.200,0.000,0.000,0.000,1.200,1.200,0.000,1.200
1.084E-6,1.200,6.971E-6,-8.734E-6,67.78E-9,1.200,19.05E-6,18.33E-6,7.754E-6,1.200,0.000,0.000,0.000,1.200,1.200,0.000,1.200
1.084E-6,1.200,-6.870E-6,8.789E-6,35.86E-9,1.200,14.13E-6,14.34E-6,-7.647E-6,1.200,0.000,0.000,0.000,1.200,1.200,0.000,1.200
1.085E-6,1.200,6.967E-6,-8.637E-6,66.09E-9,1.200,13.23E-6,12.73E-6,7.736E-6,1.200,0.000,0.000,0.000,1.200,1.200,0.000,1.200
1.085E-6,1.200,2.444E-6,-639.9E-9,71.39E-9,1.200,13.59E-6,13.38E-6,40.31E-6,1.200,0.000,0.000,1.172E-3,1.200,1.200,0.000,1.200
1.085E-6,1.200,85.69E-9,1.896E-6,68.20E-9,1.200,15.63E-6,15.63E-6,125.8E-6,1.200,0.000,0.000,3.516E-3,1.200,1.200,0.000,1.200
1.085E-6,1.200,1.605E-6,5.004E-9,103.1E-9,1.200,21.58E-6,20.60E-6,297.3E-6,1.200,0.000,0.000,8.203E-3,1.200,1.200,0.000,1.200
1.085E-6,1.200,263.6E-9,1.434E-6,140.3E-9,1.200,32.15E-6,29.35E-6,610.2E-6,1.200,0.000,0.000,17.58E-3,1.200,1.200,0.000,1.200
1.085E-6,1.200,1.289E-6,-233.9E-9,217.5E-9,1.200,51.04E-6,44.83E-6,1.167E-3,1.200,0.000,0.000,36.33E-3,1.200,1.200,0.000,1.200
1.085E-6,1.200,41.88E-9,755.1E-9,288.4E-9,1.200,79.99E-6,66.97E-6,2.010E-3,1.200,0.000,0.000,73.83E-3,1.200,1.200,0.000,1.200
1.085E-6,1.200,847.6E-9,-980.2E-9,282.2E-9,1.200,113.6E-6,87.94E-6,2.974E-3,1.200,0.000,0.000,148.8E-3,1.200,1.200,0.000,1.200
1.085E-6,1.200,-350.0E-9,-32.34E-9,75.63E-9,1.200,126.5E-6,82.72E-6,3.471E-3,1.200,0.000,0.000,298.8E-3,1.200,1.200,0.000,1.200
1.085E-6,1.200,524.5E-9,-1.108E-6,-83.79E-9,1.200,111.8E-6,44.64E-6,3.277E-3,1.200,0.000,0.000,556.9E-3,1.200,1.200,0.000,1.200
1.085E-6,1.200,-329.8E-9,282.6E-9,-51.24E-9,1.200,107.0E-6,23.93E-6,2.475E-3,1.200,0.000,0.000,676.4E-3,1.200,1.200,0.000,1.200
1.085E-6,1.200,553.6E-9,-953.9E-9,-64.74E-9,1.200,92.85E-6,-623.2E-9,-20.64E-6,1.200,0.000,0.000,779.4E-3,1.200,1.200,0.000,1.200
1.085E-6,1.200,-301.3E-9,367.3E-9,-105.3E-9,1.200,66.12E-6,-25.39E-6,-5.268E-3,1.200,0.000,0.000,885.4E-3,1.200,1.200,0.000,1.200
1.085E-6,1.200,544.6E-9,-883.8E-9,-190.0E-9,1.200,10.17E-6,-37.82E-6,-12.36E-3,1.200,0.000,0.000,1.006,1.200,1.200,0.000,1.200
1.085E-6,1.200,-376.6E-9,341.8E-9,-518.9E-9,1.200,-138.2E-6,-38.11E-6,-18.37E-3,1.200,0.000,0.000,1.102,1.200,1.200,0.000,1.200
1.085E-6,1.200,543.1E-9,-826.8E-9,-839.8E-9,1.200,-282.0E-6,-36.22E-6,-21.63E-3,1.200,0.000,0.000,1.151,1.200,1.200,0.000,1.200
1.085E-6,1.200,-236.2E-9,426.7E-9,-1.147E-6,1.199,-457.8E-6,-34.00E-6,-25.04E-3,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,133.8E-9,-67.94E-9,-1.158E-6,1.199,-464.3E-6,-34.58E-6,-25.19E-3,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,257.1E-9,-197.0E-9,-1.182E-6,1.199,-477.8E-6,-36.08E-6,-25.50E-3,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,184.8E-9,-117.8E-9,-1.195E-6,1.199,-484.6E-6,-36.87E-6,-25.65E-3,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,216.6E-9,-168.4E-9,-1.219E-6,1.199,-498.0E-6,-38.30E-6,-25.95E-3,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,184.7E-9,-134.2E-9,-1.264E-6,1.199,-525.0E-6,-41.12E-6,-26.53E-3,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,195.4E-9,-176.6E-9,-1.341E-6,1.199,-578.4E-6,-46.16E-6,-27.63E-3,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,149.5E-9,-152.6E-9,-1.444E-6,1.199,-682.3E-6,-54.44E-6,-29.61E-3,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,138.6E-9,-200.4E-9,-1.466E-6,1.198,-870.6E-6,-64.70E-6,-33.00E-3,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,85.65E-9,-174.8E-9,-1.160E-6,1.198,-1.093E-3,-68.68E-6,-37.37E-3,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,84.87E-9,-199.5E-9,-564.4E-9,1.197,-1.266E-3,-62.50E-6,-42.33E-3,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,52.42E-9,-155.5E-9,109.7E-9,1.197,-1.388E-3,-47.74E-6,-49.02E-3,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,63.70E-9,-171.4E-9,581.8E-9,1.196,-1.475E-3,-26.14E-6,-57.84E-3,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,40.07E-9,-124.0E-9,811.5E-9,1.196,-1.554E-3,206.1E-9,-54.44E-3,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,58.43E-9,-132.6E-9,1.439E-6,1.196,-1.307E-3,15.71E-6,3.398E-3,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,39.73E-9,-73.84E-9,3.198E-6,1.198,-285.2E-6,23.04E-6,130.0E-3,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,58.36E-9,-71.61E-9,6.209E-6,1.202,1.687E-3,26.52E-6,300.1E-3,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,39.19E-9,-25.57E-9,9.526E-6,1.212,6.094E-3,28.01E-6,592.0E-3,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,57.52E-9,-75.31E-9,9.543E-6,1.222,9.890E-3,27.50E-6,811.5E-3,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,39.28E-9,-71.79E-9,7.641E-6,1.233,13.83E-3,26.20E-6,1.006,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,57.31E-9,-111.9E-9,5.662E-6,1.242,16.73E-3,24.91E-6,1.095,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,39.71E-9,-81.40E-9,4.094E-6,1.250,19.06E-3,23.64E-6,1.132,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,57.56E-9,-101.5E-9,2.915E-6,1.257,21.05E-3,22.43E-6,1.153,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,40.30E-9,-61.85E-9,1.951E-6,1.264,22.70E-3,21.23E-6,1.166,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,57.64E-9,-88.86E-9,-584.0E-9,1.274,24.37E-3,19.73E-6,1.178,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,39.08E-9,-157.4E-9,-15.13E-6,1.287,24.13E-3,18.11E-6,1.186,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,55.21E-9,-377.9E-9,-44.96E-6,1.298,20.69E-3,17.07E-6,1.190,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,37.33E-9,-592.8E-9,-89.39E-6,1.305,13.73E-3,16.15E-6,1.192,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,54.75E-9,-661.7E-9,-114.0E-6,1.306,7.918E-3,15.71E-6,1.193,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,40.08E-9,-557.4E-9,-134.0E-6,1.298,73.33E-6,15.22E-6,1.195,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,58.29E-9,-446.1E-9,-143.2E-6,1.280,-7.174E-3,14.89E-6,1.195,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,43.24E-9,-206.1E-9,-146.4E-6,1.239,-16.81E-3,14.47E-6,1.196,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,60.93E-9,-26.14E-9,-144.3E-6,1.179,-26.94E-3,14.12E-6,1.197,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,44.47E-9,157.6E-9,-140.2E-6,1.089,-33.61E-3,13.70E-6,1.198,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,59.51E-9,194.8E-9,-138.9E-6,1.001,-21.85E-3,13.41E-6,1.198,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,42.68E-9,332.2E-9,-128.5E-6,906.1E-3,26.86E-3,13.13E-6,1.199,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,64.55E-9,1.030E-6,-34.96E-6,821.5E-3,112.3E-3,12.95E-6,1.199,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,63.56E-9,2.897E-6,211.0E-6,753.6E-3,205.7E-3,12.78E-6,1.199,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,98.40E-9,6.099E-6,656.8E-6,691.2E-3,298.1E-3,12.67E-6,1.199,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,89.09E-9,9.607E-6,1.411E-3,610.5E-3,417.1E-3,12.52E-6,1.200,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,76.34E-9,10.56E-6,2.135E-3,528.8E-3,536.8E-3,12.46E-6,1.200,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,6.769E-9,7.793E-6,2.718E-3,429.5E-3,681.1E-3,12.39E-6,1.200,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,-21.69E-9,1.324E-6,2.983E-3,312.0E-3,844.5E-3,12.36E-6,1.200,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,-41.89E-9,-5.294E-6,2.791E-3,229.1E-3,947.7E-3,12.31E-6,1.200,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,-16.95E-9,-12.35E-6,2.215E-3,163.7E-3,1.019,12.30E-6,1.200,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,-29.31E-9,-19.46E-6,1.556E-3,124.0E-3,1.061,12.26E-6,1.200,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,-42.45E-9,-30.72E-6,381.2E-6,90.27E-3,1.095,12.27E-6,1.200,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,-18.20E-9,-35.90E-6,-1.168E-3,69.81E-3,1.117,12.25E-6,1.200,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,94.54E-9,-30.88E-6,-2.853E-3,56.69E-3,1.131,12.26E-6,1.200,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,220.6E-9,-16.41E-6,-6.274E-3,45.33E-3,1.143,12.24E-6,1.200,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,345.4E-9,226.0E-9,-10.29E-3,37.67E-3,1.152,12.25E-6,1.200,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,356.1E-9,14.67E-6,-15.07E-3,30.11E-3,1.161,12.22E-6,1.200,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,220.2E-9,24.31E-6,-20.93E-3,21.82E-3,1.171,12.23E-6,1.200,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,61.64E-9,23.16E-6,-24.95E-3,17.41E-3,1.177,12.21E-6,1.200,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,-42.65E-9,18.40E-6,-30.54E-3,13.68E-3,1.182,12.22E-6,1.200,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,-91.70E-9,12.61E-6,-38.35E-3,10.48E-3,1.187,12.19E-6,1.200,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,-52.69E-9,8.594E-6,-34.40E-3,8.428E-3,1.190,12.20E-6,1.200,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,-27.05E-9,6.561E-6,1.429E-3,7.197E-3,1.192,12.18E-6,1.200,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,6.298E-9,4.257E-6,113.1E-3,6.206E-3,1.193,12.19E-6,1.200,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,10.66E-9,2.994E-6,265.3E-3,5.564E-3,1.194,12.18E-6,1.200,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,34.07E-9,1.706E-6,443.4E-3,5.073E-3,1.195,12.19E-6,1.200,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,28.04E-9,187.4E-9,666.6E-3,4.603E-3,1.196,12.17E-6,1.200,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,46.56E-9,-1.558E-6,894.2E-3,4.214E-3,1.196,12.18E-6,1.200,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,37.68E-9,-2.999E-6,1.063,3.893E-3,1.197,12.16E-6,1.200,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,54.94E-9,-3.891E-6,1.127,3.683E-3,1.197,12.17E-6,1.200,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,50.93E-9,-4.029E-6,1.155,3.495E-3,1.197,12.16E-6,1.200,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,73.96E-9,-3.623E-6,1.170,3.330E-3,1.198,12.17E-6,1.200,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,68.43E-9,-2.929E-6,1.179,3.174E-3,1.198,12.15E-6,1.200,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,82.99E-9,-2.005E-6,1.187,2.979E-3,1.198,12.16E-6,1.200,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,62.91E-9,-1.106E-6,1.191,2.744E-3,1.198,12.14E-6,1.200,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,62.72E-9,-692.2E-9,1.194,2.490E-3,1.198,12.14E-6,1.200,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,40.88E-9,-740.1E-9,1.197,2.209E-3,1.199,12.12E-6,1.200,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,54.00E-9,-899.4E-9,1.198,1.908E-3,1.199,12.12E-6,1.200,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,44.09E-9,-658.6E-9,1.199,1.662E-3,1.199,12.08E-6,1.200,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,55.77E-9,-337.9E-9,1.200,1.449E-3,1.199,12.08E-6,1.200,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,42.78E-9,5.569E-9,1.200,1.250E-3,1.199,12.04E-6,1.200,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,54.83E-9,140.1E-9,1.200,1.062E-3,1.199,12.02E-6,1.200,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,42.93E-9,173.1E-9,1.200,871.8E-6,1.200,11.97E-6,1.200,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,55.38E-9,75.86E-9,1.200,686.3E-6,1.200,11.92E-6,1.200,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,43.01E-9,60.31E-9,1.200,497.5E-6,1.200,11.81E-6,1.200,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,55.33E-9,39.55E-9,1.200,356.0E-6,1.200,11.68E-6,1.200,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,43.02E-9,61.96E-9,1.200,249.8E-6,1.200,11.48E-6,1.200,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.085E-6,1.200,55.32E-9,38.97E-9,1.200,181.9E-6,1.200,11.25E-6,1.200,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.086E-6,1.200,43.02E-9,61.79E-9,1.200,125.2E-6,1.200,10.92E-6,1.200,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.086E-6,1.200,55.32E-9,38.88E-9,1.200,91.94E-6,1.200,10.53E-6,1.200,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.086E-6,1.200,43.02E-9,61.52E-9,1.200,60.62E-6,1.200,9.990E-6,1.200,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.087E-6,1.200,55.32E-9,38.70E-9,1.200,46.05E-6,1.200,9.354E-6,1.200,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.087E-6,1.200,43.02E-9,61.21E-9,1.200,28.27E-6,1.200,8.559E-6,1.200,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.088E-6,1.200,55.32E-9,38.44E-9,1.200,23.31E-6,1.200,7.671E-6,1.200,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.089E-6,1.200,43.02E-9,60.90E-9,1.200,12.36E-6,1.200,6.664E-6,1.200,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.090E-6,1.200,55.32E-9,38.24E-9,1.200,13.79E-6,1.200,6.046E-6,1.200,1.200,0.000,0.000,1.200,1.200,1.200,0.000,1.200
1.090E-6,1.200,50.40E-9,48.38E-9,1.200,11.40E-6,1.200,6.315E-6,1.200,1.200,0.000,1.172E-3,1.199,1.200,1.200,0.000,1.200
1.090E-6,1.200,48.47E-9,52.48E-9,1.200,8.839E-6,1.200,7.085E-6,1.200,1.200,0.000,3.516E-3,1.196,1.200,1.200,0.000,1.200
1.090E-6,1.200,49.92E-9,59.84E-9,1.200,4.973E-6,1.200,8.734E-6,1.200,1.200,0.000,8.203E-3,1.192,1.200,1.200,0.000,1.200
1.090E-6,1.200,49.00E-9,76.53E-9,1.200,-3.735E-6,1.200,11.68E-6,1.199,1.200,0.000,17.58E-3,1.182,1.200,1.200,0.000,1.200
1.090E-6,1.200,50.34E-9,100.9E-9,1.200,-19.51E-6,1.200,16.82E-6,1.199,1.200,0.000,36.33E-3,1.164,1.200,1.200,0.000,1.200
1.090E-6,1.200,49.72E-9,137.4E-9,1.200,-48.14E-6,1.200,24.14E-6,1.198,1.200,0.000,73.83E-3,1.126,1.200,1.200,0.000,1.200
1.090E-6,1.200,50.67E-9,159.8E-9,1.200,-89.92E-6,1.200,30.98E-6,1.196,1.200,0.000,148.8E-3,1.051,1.200,1.200,0.000,1.200
1.090E-6,1.200,48.89E-9,130.0E-9,1.200,-127.3E-6,1.200,31.17E-6,1.195,1.200,0.000,277.6E-3,922.4E-3,1.200,1.200,0.000,1.200
1.090E-6,1.200,48.97E-9,64.17E-9,1.200,-133.6E-6,1.200,28.36E-6,1.195,1.200,0.000,440.2E-3,759.8E-3,1.200,1.200,0.000,1.200
1.090E-6,1.200,48.05E-9,33.46E-9,1.200,-69.64E-6,1.200,8.407E-6,1.196,1.200,0.000,643.3E-3,556.7E-3,1.200,1.200,0.000,1.200
1.090E-6,1.200,49.03E-9,4.090E-9,1.200,130.8E-6,1.200,-80.62E-6,1.201,1.200,0.000,804.2E-3,395.8E-3,1.200,1.200,0.000,1.200
1.090E-6,1.200,48.10E-9,-26.50E-9,1.200,426.1E-6,1.200,-194.0E-6,1.209,1.200,0.000,921.7E-3,278.3E-3,1.200,1.200,0.000,1.200
1.090E-6,1.200,48.73E-9,-93.04E-9,1.200,793.8E-6,1.201,-322.3E-6,1.219,1.200,0.000,1.045,154.7E-3,1.200,1.200,0.000,1.200
1.090E-6,1.200,46.56E-9,-262.4E-9,1.200,1.078E-3,1.201,-411.2E-6,1.227,1.200,0.000,1.138,62.38E-3,1.200,1.200,0.000,1.200
1.090E-6,1.200,46.13E-9,-445.8E-9,1.200,1.272E-3,1.201,-467.4E-6,1.233,1.200,0.000,1.200,0.000,1.200,1.200,0.000,1.200
1.090E-6,1.200,45.73E-9,-449.8E-9,1.200,1.277E-3,1.201,-468.2E-6,1.233,1.200,0.000,1.200,0.000,1.200,1.200,0.000,1.200
1.090E-6,1.200,45.54E-9,-460.0E-9,1.200,1.288E-3,1.201,-469.5E-6,1.233,1.200,0.000,1.200,0.000,1.200,1.200,0.000,1.200
